"Notes"	"Mother's Bridged Race"	"Mother's Bridged Race Code"	"ICD-10 130 Cause List (Infants)"	"ICD-10 130 Cause List (Infants) Code"	"Age of Mother"	"Age of Mother Code"	"Year of Death"	"Year of Death Code"	"State"	"State Code"	Deaths	Births	Death Rate
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2014"	"2014"	"Louisiana"	"22"	16	3565	4.50 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2014"	"2014"	"Michigan"	"26"	14	2780	5.04 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2014"	"2014"	"North Carolina"	"37"	11	4067	2.70 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2014"	"2014"	"Ohio"	"39"	11	3289	3.38 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2014"	"2014"	"Pennsylvania"	"42"	12	2880	4.21 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2014"	"2014"	"Texas"	"48"	13	6606	2.02 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2014"	"2014"	"Virginia"	"51"	12	3089	3.76 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2015"	"2015"	"Alabama"	"01"	10	2617	3.82 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2015"	"2015"	"Florida"	"12"	15	7309	2.05 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2015"	"2015"	"Georgia"	"13"	27	6510	4.15
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2015"	"2015"	"Illinois"	"17"	14	3679	3.82 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2015"	"2015"	"Maryland"	"24"	11	3207	3.43 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2015"	"2015"	"New York"	"36"	10	5091	2.00 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2015"	"2015"	"North Carolina"	"37"	12	4177	2.88 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2015"	"2015"	"Texas"	"48"	16	7182	2.16 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2015"	"2015"	"Virginia"	"51"	10	3174	3.15 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2016"	"2016"	"Florida"	"12"	18	7478	2.41 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2016"	"2016"	"Georgia"	"13"	19	6680	2.86 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2016"	"2016"	"Illinois"	"17"	12	3666	3.27 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2016"	"2016"	"Louisiana"	"22"	11	3553	3.11 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2016"	"2016"	"Maryland"	"24"	14	3350	4.19 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2016"	"2016"	"Michigan"	"26"	11	3273	3.36 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2016"	"2016"	"North Carolina"	"37"	11	4350	2.53 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2016"	"2016"	"Ohio"	"39"	12	3593	3.35 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2016"	"2016"	"Tennessee"	"47"	10	2498	4.00 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2016"	"2016"	"Texas"	"48"	17	7250	2.30 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2016"	"2016"	"Virginia"	"51"	10	3087	3.27 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2017"	"2017"	"Alabama"	"01"	10	2912	3.44 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2017"	"2017"	"Florida"	"12"	11	7493	1.47 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2017"	"2017"	"Georgia"	"13"	20	7025	2.86
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2017"	"2017"	"Illinois"	"17"	14	3910	3.58 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2017"	"2017"	"Louisiana"	"22"	12	3441	3.49 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2017"	"2017"	"Maryland"	"24"	10	3274	3.05 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2017"	"2017"	"Michigan"	"26"	20	3682	5.44
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2017"	"2017"	"Mississippi"	"28"	11	2484	4.43 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2017"	"2017"	"New York"	"36"	10	4913	2.04 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2017"	"2017"	"North Carolina"	"37"	15	4474	3.35 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2017"	"2017"	"Ohio"	"39"	21	3788	5.54
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2017"	"2017"	"Texas"	"48"	15	7276	2.11 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2018"	"2018"	"Florida"	"12"	18	7595	2.37 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2018"	"2018"	"Georgia"	"13"	19	6978	2.73 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2018"	"2018"	"Louisiana"	"22"	10	3517	2.84 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2018"	"2018"	"Maryland"	"24"	13	3237	4.03 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2018"	"2018"	"Michigan"	"26"	18	3548	5.09 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2018"	"2018"	"New York"	"36"	12	4755	2.53 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2018"	"2018"	"North Carolina"	"37"	17	4566	3.72 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2018"	"2018"	"Ohio"	"39"	16	3750	4.28 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2018"	"2018"	"Pennsylvania"	"42"	13	3019	4.32 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2018"	"2018"	"Texas"	"48"	17	7180	2.35 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2018"	"2018"	"Virginia"	"51"	10	3317	3.01 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2019"	"2019"	"Florida"	"12"	24	7365	3.26
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2019"	"2019"	"Georgia"	"13"	25	6720	3.73
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2019"	"2019"	"Louisiana"	"22"	11	3467	3.17 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2019"	"2019"	"Michigan"	"26"	19	3643	5.26 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2019"	"2019"	"New York"	"36"	12	4648	2.60 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2019"	"2019"	"North Carolina"	"37"	14	4655	3.01 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2019"	"2019"	"Ohio"	"39"	10	3862	2.59 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2019"	"2019"	"Pennsylvania"	"42"	13	3053	4.26 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2019"	"2019"	"Texas"	"48"	13	7243	1.77 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2019"	"2019"	"Virginia"	"51"	13	3204	4.07 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2007"	"2007"	"Illinois"	"17"	12	2224	5.50 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2007"	"2007"	"Louisiana"	"22"	11	1479	7.56 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2007"	"2007"	"New York"	"36"	12	4527	2.72 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2007"	"2007"	"North Carolina"	"37"	13	2300	5.66 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2008"	"2008"	"Georgia"	"13"	16	4091	3.98 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2008"	"2008"	"Maryland"	"24"	18	2615	6.94 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2008"	"2008"	"New York"	"36"	10	4312	2.33 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2008"	"2008"	"North Carolina"	"37"	10	2420	4.14 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2009"	"2009"	"Georgia"	"13"	16	3880	4.14 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2009"	"2009"	"Illinois"	"17"	16	2255	7.31 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2009"	"2009"	"Maryland"	"24"	17	2571	6.63 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2009"	"2009"	"North Carolina"	"37"	12	2376	5.07 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2009"	"2009"	"Texas"	"48"	11	3657	2.91 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2010"	"2010"	"Florida"	"12"	17	4506	3.77 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2010"	"2010"	"New Jersey"	"34"	13	1722	7.66 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2010"	"2010"	"New York"	"36"	16	4409	3.63 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2010"	"2010"	"Virginia"	"51"	10	2006	5.01 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2011"	"2011"	"Florida"	"12"	12	4596	2.61 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2011"	"2011"	"Illinois"	"17"	11	2286	4.85 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2011"	"2011"	"Michigan"	"26"	10	1677	5.96 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2011"	"2011"	"New York"	"36"	12	4376	2.76 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2011"	"2011"	"North Carolina"	"37"	12	2352	5.12 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2012"	"2012"	"Florida"	"12"	10	4871	2.06 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2012"	"2012"	"Illinois"	"17"	15	2326	6.47 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2012"	"2012"	"North Carolina"	"37"	11	2370	4.64 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2013"	"2013"	"Florida"	"12"	15	5096	2.94 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2013"	"2013"	"Georgia"	"13"	16	4355	3.69 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2013"	"2013"	"Maryland"	"24"	12	2875	4.18 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2013"	"2013"	"Michigan"	"26"	10	1751	5.71 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2013"	"2013"	"Texas"	"48"	11	4705	2.25 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"30-34 years"	"30-34"	"2014"	"2014"	"Florida"	"12"	10	5077	1.97 (Unreliable)
