"Notes"	"Mother's Bridged Race"	"Mother's Bridged Race Code"	"ICD-10 130 Cause List (Infants)"	"ICD-10 130 Cause List (Infants) Code"	"Age of Mother"	"Age of Mother Code"	"Year of Death"	"Year of Death Code"	"State"	"State Code"	Deaths	Births	Death Rate
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"20-24 years"	"20-24"	"2008"	"2008"	"Florida"	"12"	12	7855	1.53 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"20-24 years"	"20-24"	"2008"	"2008"	"North Carolina"	"37"	11	5190	2.12 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"20-24 years"	"20-24"	"2008"	"2008"	"Ohio"	"39"	14	4021	3.54 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"20-24 years"	"20-24"	"2009"	"2009"	"Florida"	"12"	18	7722	2.33 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"20-24 years"	"20-24"	"2010"	"2010"	"Florida"	"12"	16	7432	2.15 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"20-24 years"	"20-24"	"2010"	"2010"	"North Carolina"	"37"	10	5014	2.00 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"20-24 years"	"20-24"	"2011"	"2011"	"Florida"	"12"	12	7533	1.60 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"20-24 years"	"20-24"	"2011"	"2011"	"Maryland"	"24"	17	2930	5.80 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"20-24 years"	"20-24"	"2011"	"2011"	"Ohio"	"39"	13	3927	3.37 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"20-24 years"	"20-24"	"2012"	"2012"	"North Carolina"	"37"	11	4866	2.26 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"20-24 years"	"20-24"	"2013"	"2013"	"Florida"	"12"	11	7213	1.53 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"20-24 years"	"20-24"	"2014"	"2014"	"Texas"	"48"	12	7165	1.72 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"20-24 years"	"20-24"	"2015"	"2015"	"Florida"	"12"	14	6746	2.08 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"20-24 years"	"20-24"	"2019"	"2019"	"Florida"	"12"	10	5410	1.85 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"25-29 years"	"25-29"	"2007"	"2007"	"Texas"	"48"	11	5817	1.87 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"25-29 years"	"25-29"	"2008"	"2008"	"Florida"	"12"	16	6492	2.47 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"25-29 years"	"25-29"	"2008"	"2008"	"North Carolina"	"37"	10	3723	2.69 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"25-29 years"	"25-29"	"2009"	"2009"	"Florida"	"12"	11	6580	1.67 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"25-29 years"	"25-29"	"2009"	"2009"	"North Carolina"	"37"	11	3600	3.07 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"25-29 years"	"25-29"	"2010"	"2010"	"North Carolina"	"37"	12	3495	3.44 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"25-29 years"	"25-29"	"2010"	"2010"	"Texas"	"48"	12	5394	2.15 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"25-29 years"	"25-29"	"2011"	"2011"	"Florida"	"12"	13	6340	2.05 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"25-29 years"	"25-29"	"2011"	"2011"	"Maryland"	"24"	10	3043	3.29 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"25-29 years"	"25-29"	"2011"	"2011"	"Pennsylvania"	"42"	12	2578	4.65 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"25-29 years"	"25-29"	"2011"	"2011"	"Texas"	"48"	11	5482	1.98 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"25-29 years"	"25-29"	"2012"	"2012"	"Florida"	"12"	11	6465	1.71 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"25-29 years"	"25-29"	"2013"	"2013"	"Florida"	"12"	13	6668	1.95 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"25-29 years"	"25-29"	"2013"	"2013"	"Ohio"	"39"	10	3027	3.36 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"25-29 years"	"25-29"	"2014"	"2014"	"Georgia"	"13"	10	6003	1.67 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"25-29 years"	"25-29"	"2014"	"2014"	"Texas"	"48"	10	6491	1.58 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"25-29 years"	"25-29"	"2015"	"2015"	"Florida"	"12"	11	7041	1.56 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"25-29 years"	"25-29"	"2015"	"2015"	"Texas"	"48"	11	6758	1.68 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"25-29 years"	"25-29"	"2016"	"2016"	"Florida"	"12"	12	7156	1.68 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"25-29 years"	"25-29"	"2016"	"2016"	"Maryland"	"24"	11	3212	3.44 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"25-29 years"	"25-29"	"2018"	"2018"	"Florida"	"12"	12	7199	1.67 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"25-29 years"	"25-29"	"2019"	"2019"	"Texas"	"48"	12	7001	1.67 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"30-34 years"	"30-34"	"2007"	"2007"	"Pennsylvania"	"42"	11	1606	6.88 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"30-34 years"	"30-34"	"2010"	"2010"	"Florida"	"12"	11	4387	2.51 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"30-34 years"	"30-34"	"2011"	"2011"	"Florida"	"12"	11	4446	2.48 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"30-34 years"	"30-34"	"2013"	"2013"	"Florida"	"12"	10	4899	2.04 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"30-34 years"	"30-34"	"2013"	"2013"	"North Carolina"	"37"	11	2532	4.34 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"30-34 years"	"30-34"	"2014"	"2014"	"Georgia"	"13"	12	4452	2.71 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"30-34 years"	"30-34"	"2018"	"2018"	"Florida"	"12"	11	5767	1.91 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"30-34 years"	"30-34"	"2019"	"2019"	"Florida"	"12"	10	5818	1.72 (Unreliable)
	"Black or African American"	"2054-5"	"Newborn affected by maternal factors and by complications of pregnancy, labor and delivery (P00-P04)"	"GR130-071"	"30-34 years"	"30-34"	"2019"	"2019"	"Ohio"	"39"	11	2545	4.32 (Unreliable)
	"Black or African American"	"2054-5"	"#Newborn affected by maternal complications of pregnancy (P01)"	"GR130-074"	"20-24 years"	"20-24"	"2010"	"2010"	"Florida"	"12"	10	7432	1.35 (Unreliable)
	"Black or African American"	"2054-5"	"#Newborn affected by maternal complications of pregnancy (P01)"	"GR130-074"	"20-24 years"	"20-24"	"2011"	"2011"	"Maryland"	"24"	10	2930	3.41 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"15-19 years"	"15-19"	"2007"	"2007"	"Florida"	"12"	11	3949	2.79 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"15-19 years"	"15-19"	"2007"	"2007"	"Illinois"	"17"	13	3302	4.01 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"15-19 years"	"15-19"	"2008"	"2008"	"Georgia"	"13"	11	3814	2.92 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"15-19 years"	"15-19"	"2008"	"2008"	"Louisiana"	"22"	13	2382	5.44 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"15-19 years"	"15-19"	"2008"	"2008"	"Virginia"	"51"	10	1767	5.73 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"15-19 years"	"15-19"	"2009"	"2009"	"Georgia"	"13"	11	3595	3.07 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"15-19 years"	"15-19"	"2009"	"2009"	"North Carolina"	"37"	12	2541	4.74 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"15-19 years"	"15-19"	"2010"	"2010"	"Maryland"	"24"	11	1428	7.70 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2007"	"2007"	"Alabama"	"01"	10	3513	2.85 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2007"	"2007"	"California"	"06"	11	4593	2.32 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2007"	"2007"	"Florida"	"12"	15	8155	1.84 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2007"	"2007"	"Georgia"	"13"	17	7727	2.22 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2007"	"2007"	"Illinois"	"17"	13	4846	2.73 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2007"	"2007"	"Louisiana"	"22"	10	4810	2.09 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2007"	"2007"	"Michigan"	"26"	13	3362	3.89 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2007"	"2007"	"North Carolina"	"37"	13	4955	2.63 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2007"	"2007"	"Ohio"	"39"	15	3985	3.84 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2007"	"2007"	"Texas"	"48"	12	7449	1.62 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2007"	"2007"	"Virginia"	"51"	16	3934	4.08 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2008"	"2008"	"Alabama"	"01"	12	3518	3.41 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2008"	"2008"	"Florida"	"12"	17	7855	2.17 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2008"	"2008"	"Georgia"	"13"	11	7383	1.52 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2008"	"2008"	"Louisiana"	"22"	13	4940	2.63 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2008"	"2008"	"Maryland"	"24"	11	3374	3.28 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2008"	"2008"	"Michigan"	"26"	13	3391	3.86 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2008"	"2008"	"Missouri"	"29"	12	2175	5.57 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2008"	"2008"	"New York"	"36"	10	5025	2.00 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2008"	"2008"	"Ohio"	"39"	15	4021	3.79 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2008"	"2008"	"Tennessee"	"47"	13	3114	4.17 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2008"	"2008"	"Texas"	"48"	13	7398	1.75 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2008"	"2008"	"Virginia"	"51"	11	3861	2.88 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2009"	"2009"	"California"	"06"	10	4487	2.32 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2009"	"2009"	"Florida"	"12"	16	7722	2.07 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2009"	"2009"	"Georgia"	"13"	18	7023	2.57 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2009"	"2009"	"Indiana"	"18"	10	1712	5.91 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2009"	"2009"	"New York"	"36"	11	4910	2.27 (Unreliable)
